full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Gilbert Cisneros,,civil-rights,2,"Cisneros co-sponsored the George Floyd Justice in Policing Act the End Racial Profiling Act the Eric Garner Excessive Use of Force Prevention Act and multiple other police reform bills. He served as the Pentagon's first Chief Diversity and Inclusion Officer. He co-sponsored the Equality Act and a resolution condemning police brutality and racial profiling.",https://www.congress.gov/bill/116th-congress/house-bill/7120,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/826/gil-cisneros/,
Gilbert Cisneros,,housing,2,"In a 2024 election interview Cisneros stated that the focus must be on providing housing for individuals to give them the best chance at receiving support. His overall emphasis on affordable care working families and the social safety net supports expanded housing assistance. Direct housing policy evidence is limited compared to other issues.",https://www.sgvtribune.com/2024/11/05/2024-election-results-californias-31st-congressional-district-gil-cisneros-vs-daniel-jose-bocic-martinez/,,
Gilbert Cisneros,,campaign-finance,2,"Cisneros supports a Constitutional amendment to overturn the Citizens United decision. He calls for increased transparency and an end to dark money in politics by requiring full disclosure of contributors to political committees. He co-sponsored the For the People Act (H.R. 1) which includes small-dollar matching funds and comprehensive campaign finance reform provisions.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/826/gil-cisneros/,,
Gilbert Cisneros,,immigration,2,"Cisneros supports comprehensive immigration reform including the DREAM Act pathways to citizenship for long-term undocumented residents and protecting DREAMers DACA and TPS recipients. He introduced the PROTECT Military Families Act to prevent deportation of military families and voted for H.R. 1044 (Fairness for High-Skilled Immigrants Act). He supports enhancing border security in a responsible and humane manner and a fair and inclusive immigration system.",https://cisneros.house.gov/issues/congress,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/826/gil-cisneros/,
Gilbert Cisneros,,redistricting,1,"Cisneros co-sponsored the For the People Act (H.R. 1) which requires states to use independent redistricting commissions for congressional redistricting removing the process from partisan state legislatures. The provisions call for independent commissions with citizen members and prohibit elected officials from serving on them.",https://www.brennancenter.org/our-work/policy-solutions/annotated-guide-people-act-2021,,
Laura Friedman,,healthcare,1,"Friedman co-authored SB 562 (The Healthy California Act) and AB 1400 (California Guaranteed Health Care for All Act) both single-payer healthcare measures in the CA Assembly. She served on the Assembly Select Committee on Healthcare Delivery Systems and Universal Coverage as a vocal proponent of universal healthcare. Her campaign website identifies her as a Universal Healthcare Advocate. In Congress she fought against Medicaid cuts in the One Big Beautiful Bill Act.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://ballotpedia.org/Laura_Friedman,https://friedman.house.gov/standing-our-values
Laura Friedman,,abortion,1,"Friedman co-authored SCA 10 the California constitutional amendment protecting the right to choose abortion and contraceptives which voters approved. She co-authored AB 1242 prohibiting CA law enforcement from cooperating with out-of-state entities on lawful abortion. She joined an amicus brief supporting Planned Parenthood and is endorsed by EMILY's List as a longtime champion of reproductive freedom. She has fought Trump administration efforts to defund Planned Parenthood.",https://friedman.house.gov/standing-our-values,https://emilyslist.org/candidate/laura-friedman/,https://justfacts.votesmart.org/candidate/political-courage-test/111792/laura-friedman
Laura Friedman,,tariffs,2,"Friedman cosponsored H.R. 7615 to refund tariffs collected under IEEPA and H.R. 2665 (Trade Review Act) requiring independent review before new tariffs are imposed. She rallied with seniors opposing Trump tariffs calling them threats that raise everyday costs. Her office frames tariffs as politically motivated trade disruptions. She favors reining in tariff authority but has not advocated eliminating all tariffs.",https://www.congress.gov/member/laura-friedman/F000483,https://friedman.house.gov/standing-our-values,
Laura Friedman,,taxes,1,"In 2019 Friedman voted for a bill to increase income taxes on California residents earning over $1 million per year. She opposed the Trump SALT deduction cap and has advocated for raising or eliminating the cap entirely. She supports adding a rental tax deduction and expanding housing-related tax benefits for lower-income residents while significantly raising taxes on the wealthy.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://www.dailynews.com/2024/10/14/laura-friedman-congress-district-30-candidate-2024-election-questionnaire/,
Laura Friedman,,same-sex-marriage,1,"Friedman authored AB 2663 ensuring every domestic partnership has equal access to full and equal benefits including property tax exclusions. She co-authored SB 179 allowing a third gender option on state documents. She fights LGBTQ+ job and housing discrimination and hosted a congressional LGBTQ roundtable fighting Trump anti-LGBTQ policies. She supported legislation prohibiting advertising conversion therapy.",https://friedman.house.gov/media/press-releases/release-congresswoman-friedman-hosts-lgbtq-roundtable,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://ballotpedia.org/Laura_Friedman
Laura Friedman,,religious-freedom,2,"Friedman's extensive record supporting anti-discrimination protections for LGBTQ+ individuals indicates she prioritizes anti-discrimination over religious exemptions. She supported SB 107 protecting gender-affirming healthcare from out-of-state legal action including from states using religious-freedom arguments. She has consistently voted against exemptions that could override anti-discrimination protections.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://friedman.house.gov/media/press-releases/release-congresswoman-friedman-hosts-lgbtq-roundtable,
Laura Friedman,,trans-athletes,2,"No direct trans-athlete sports policy statement found. However her extensive pro-trans record includes supporting SB 107 protecting gender-affirming care supporting housing transgender inmates by gender identity supporting nonbinary legal recognition and fighting Trump attacks on trans rights. California law AB 1266 allows trans students to participate in sports consistent with gender identity and Friedman has never opposed it. Rating based on broader trans advocacy pattern.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://friedman.house.gov/media/press-releases/release-congresswoman-friedman-hosts-lgbtq-roundtable,
Laura Friedman,,ukraine-support,2,"Friedman would support additional military aid to Ukraine according to Meet the Freshmen reporting. She supports continued U.S. engagement and international cooperation. She cosponsored H.Res. 68 opposing withdrawal from the Paris Agreement demonstrating commitment to international agreements and alliances.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,,
Laura Friedman,,medicare,1,"Friedman co-authored SB 562 and AB 1400 both seeking to establish single-payer healthcare covering all Californians. She served on the Assembly Select Committee on Healthcare Delivery Systems and Universal Coverage as a vocal proponent of universal healthcare. In Congress she fought against massive Medicaid cuts in the One Big Beautiful Bill Act and joined amicus briefs protecting Medicaid patients right to choose providers.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://friedman.house.gov/standing-our-values,https://ballotpedia.org/Laura_Friedman
Laura Friedman,,fossil-fuels,2,"Friedman pledged to focus on phasing out fossil fuel production and incentivizing renewable energy infrastructure pursuing rapid decarbonization. She pledged to oppose any new offshore drilling or fracking. In the CA Assembly she authored clean energy bills voted to oppose offshore drilling (AJR 29) supported extending cap-and-trade (AB 398) and supported the California Climate Crisis Act (AB 1279) codifying carbon neutrality by 2045.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://www.lcv.org/bio/laura-friedman/,
Laura Friedman,,voting-rights,1,"In the CA Assembly Friedman supported legislation to authorize vote-by-mail absentee ballots allow same-day voter registration allow parolees to vote and establish an independent Citizens Redistricting Commission. These positions including automatic and same-day registration expanded mail voting and felon re-enfranchisement align with maximum expansion of voting access.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://ballotpedia.org/Laura_Friedman,
Laura Friedman,,deportation,2,"Friedman explicitly stated she does not support mass deportations saying they would traumatize communities and devastate the local economy. She cosponsored H.R. 2129 (No Round Up Act) restoring civil rights protections to immigration enforcement and the Drain ICE Act. She supported CA sanctuary legislation. She also stated the need to secure the border against violent criminals and close cartel loopholes.",https://www.dailynews.com/2024/10/14/laura-friedman-congress-district-30-candidate-2024-election-questionnaire/,https://friedman.house.gov/standing-our-values,https://www.congress.gov/member/laura-friedman/F000483
Laura Friedman,,social-security,2,"Friedman led a rally at the Hollywood Social Security Office calling out threats from the Trump administration to Social Security access. She fought against cuts and protested Trump efforts to shut down Social Security field offices. Her 99/100 progressive Courage Score and CPC PAC endorsement are consistent with expanding rather than cutting benefits though she has not specified removing the income cap.",https://friedman.house.gov/standing-our-values,,
Laura Friedman,,ai-regulation,4,"Friedman stated she is extremely concerned by the rise of misinformation and the impacts that AI and deepfakes are having on democracy and supports strong regulation around AI. She supported California AB 2655 (Defending Democracy from Deepfake Deception Act 2024) requiring platforms to block deceptive election-related content and pledged to actively work for a similar federal law.",https://www.dailynews.com/2024/10/14/laura-friedman-congress-district-30-candidate-2024-election-questionnaire/,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,
Laura Friedman,,climate-change,2,"Friedman calls climate change an existential threat and has been described as uncompromising in fighting it. She pledged rapid decarbonization of the economy and phasing out fossil fuel production. In the CA Assembly she supported the California Climate Crisis Act (AB 1279 carbon neutrality by 2045 with 85% direct emissions reductions) cap-and-trade and increased renewable energy targets. Climate and environmental justice are her primary motivations for running for Congress.",https://www.lcv.org/bio/laura-friedman/,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,
Laura Friedman,,civil-rights,2,"Friedman identifies civil rights protections as a core campaign issue. She supported numerous police accountability measures in the CA Assembly including prohibiting certain restraint techniques banning tear gas on protesters expanding public access to police records establishing Sheriff Oversight Boards prohibiting officer transfers following misconduct and requiring AG investigation of police deadly force incidents.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://ballotpedia.org/Laura_Friedman,
Laura Friedman,,housing,2,"Friedman authored AB 2097 eliminating minimum parking requirements near transit (signed into law 2022) and ADU legislation in the CA Assembly. In Congress she introduced the Cut Red Tape for Housing Act and Build HUBS Act. She advocates for protecting the National Housing Trust Fund expanding Section 8 and increasing Housing Choice Voucher funding. Housing affordability is her most urgent priority for Los Angeles.",https://www.dailynews.com/2024/10/14/laura-friedman-congress-district-30-candidate-2024-election-questionnaire/,https://friedman.house.gov/media/press-releases/release-congresswoman-friedman-marks-productive-first-year-congress,
Laura Friedman,,campaign-finance,2,"Friedman's campaign is explicitly not funded by police fossil fuel real estate or corporate PAC interests. She is endorsed by the Congressional Progressive Caucus which supports overturning Citizens United and public financing of elections. Her strong ethics stance includes calling for independent ethics investigation of Supreme Court justices and higher gift disclosure standards.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,,
Laura Friedman,,immigration,2,"Friedman supports DREAMers and a permanent pathway to citizenship. She supports well-funded asylum processes and more supportive policies for refugees. In the CA Assembly she voted for legislation expanding Medi-Cal to immigrants regardless of status authorizing Medicaid for undocumented families prohibiting prisons from working with ICE and establishing sanctuary policies. She also acknowledges the need to secure the border against violent criminals.",https://www.dailynews.com/2024/10/14/laura-friedman-congress-district-30-candidate-2024-election-questionnaire/,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,
Laura Friedman,,misinformation,2,"Friedman stated she supports much greater accountability by social media companies and strong regulation around AI. She supported AB 2655 (Defending Democracy from Deepfake Deception Act) requiring platforms to block deceptive election-related content. She pledged to actively work for a similar federal law. Her approach emphasizes platform accountability and content verification particularly around elections and AI-generated content.",https://www.dailynews.com/2024/10/14/laura-friedman-congress-district-30-candidate-2024-election-questionnaire/,https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,
Laura Friedman,,redistricting,1,"In the CA Assembly Friedman supported legislation to establish an independent Citizens Redistricting Commission in Sacramento County. California already uses a statewide independent commission removing redistricting from the legislature. Her support for expanding this model to local jurisdictions indicates clear support for independent citizen commissions without elected officials involved in the process.",https://meetthefreshmen.marathonstrategies.com/meet-the-freshmen/825/laura-friedman/,https://ballotpedia.org/Laura_Friedman,
Robert Garcia,,healthcare,1,"Garcia is an explicit vocal supporter of Medicare for All. He co-chaired Mayors for Medicare for All with Oakland Mayor Libby Schaaf in 2020. He cosponsored H.R. 3421 the Medicare for All Act in the 118th Congress (May 2023). His official House website states Congress must pass Medicare for All and his campaign says healthcare is a human right and coverage should not depend on employment.",https://robertgarcia.house.gov/issues/ensuring-healthcare-all,https://www.congress.gov/bill/118th-congress/house-bill/3421/cosponsors,https://robertgarcia.com/what-im-fighting-for/
Robert Garcia,,abortion,1,"Garcia's official position states every American should be able to safely get an abortion when they need one and he wants to enshrine the right to abortion into federal law. In the 119th Congress he cosponsored H.R. 4611 (affordable abortion coverage) H.R. 12 (limit abortion restrictions) H.R. 4099 (interstate abortion services) and H.R. 2029 (medication abortion access). He is endorsed by Planned Parenthood Action Fund.",https://robertgarcia.house.gov/issues/defending-right-abortion,https://robertgarcia.com/what-im-fighting-for/,
Robert Garcia,,tariffs,2,"As co-chair of the Congressional PORTS Caucus and former overseer of the Port of Long Beach (America's second-largest container port) Garcia is strongly pro-trade. He condemned Trump tariffs in Feb 2026 calling them reckless policies that raised prices and impacted ports. He hosted a press conference about tariff damage. His orientation favors reducing tariffs while his environmental advocacy suggests retaining some environmental trade provisions.",https://robertgarcia.house.gov/media/press-releases/congressman-robert-garcia-statement-following-supreme-court-decision-striking,,
Robert Garcia,,taxes,1,"Garcia is a Congressional Progressive Caucus member whose platform states generational cycles of poverty and consolidation of wealth into the hands of a powerful few must end. He advocates expanding the earned income tax credit and fighting for a $15 minimum wage. He launched a guaranteed income pilot as mayor of Long Beach. He supports expanding Medicare Social Security and other programs requiring substantial revenue from higher earners.",https://robertgarcia.com/what-im-fighting-for/,https://robertgarcia.house.gov/about,
Robert Garcia,,same-sex-marriage,1,"Garcia is openly gay and Co-Chair of the Congressional Equality Caucus. He celebrated the signing of the Respect for Marriage Act. He co-introduced the Equality Act providing comprehensive non-discrimination protections for LGBTQ+ people. He sponsored the International Human Rights Defense Act to protect LGBTQ+ rights globally. As mayor Long Beach received a perfect HRC score every year.",https://equality.house.gov/media-center/press-releases/equality-caucus-celebrates-the-reintroduction-of-the-equality-act,https://robertgarcia.house.gov/issues/expanding-protections-lgbtqi-community,https://robertgarcia.house.gov/media/press-releases/congressman-robert-garcia-and-senator-ed-markey-reintroduce-international
Robert Garcia,,religious-freedom,2,"Garcia co-chairs the Equality Caucus and cosponsored the Equality Act which prohibits using RFRA as a defense against anti-discrimination claims. He believes anti-discrimination protections should take precedence over religious exemption claims. He identifies as Catholic and has not advocated eliminating all religious practices focusing specifically on preventing religious freedom from justifying discrimination against LGBTQ+ people.",https://equality.house.gov/media-center/press-releases/equality-caucus-celebrates-the-reintroduction-of-the-equality-act,,
Robert Garcia,,trans-athletes,1,"While no specific sports policy statement exists Garcia has the strongest trans advocacy record among these representatives. He is openly LGBTQ co-chairs the Equality Caucus and co-introduced the Equality Act prohibiting gender identity discrimination in all public settings. He forcefully condemned targeting of trans elected officials and stated government has a responsibility to protect the LGBTQ+ community especially transgender and nonbinary Americans. The Equality Act would cover sports as public accommodations.",https://robertgarcia.house.gov/issues/expanding-protections-lgbtqi-community,https://thehill.com/homenews/lgbtq/4833096-rep-robert-garcia-lgbtq-rights/,
Robert Garcia,,ukraine-support,2,"Garcia voted in favor of all three military aid package supplementals for Ukraine Israel and Taiwan in April 2024 along with most Democrats. He has not publicly pushed for significantly increasing aid beyond current levels nor called for reducing it. His voting pattern aligns with continuing current support levels for Ukraine.",https://www.govtrack.us/congress/members/robert_garcia/456885,,
Robert Garcia,,medicare,1,"Garcia explicitly supports Medicare for All and was co-chair of Mayors for Medicare for All. He cosponsored H.R. 3421 (Medicare for All Act) in the 118th Congress. His congressional website states he wants to expand benefits so every American has access to dental vision and preventative care.",https://robertgarcia.house.gov/issues/ensuring-healthcare-all,https://www.congress.gov/bill/118th-congress/house-bill/3421/cosponsors,https://robertgarcia.com/what-im-fighting-for/
Robert Garcia,,fossil-fuels,2,"Garcia supports the Green New Deal and signed the No Fossil Fuel Money pledge. He introduced the BUILD GREEN Infrastructure and Jobs Act with Sen. Warren authorizing $500 billion for transportation electrification. As mayor Long Beach passed an aggressive climate action plan to end reliance on fossil fuels. He introduced the Clean Shipping Act to reduce shipping pollution. His approach favors phasing out fossil fuels through transition rather than an immediate ban.",https://robertgarcia.house.gov/issues/reducing-emissions-through-green-jobs-and-technology,https://robertgarcia.com/what-im-fighting-for/,
Robert Garcia,,voting-rights,2,"Garcia explicitly supports the John Lewis Voting Rights Advancement Act and the Freedom to Vote Act. He cosponsored H.R. 7265 (Vote by Mail Tracking Act) in the 119th Congress. The Freedom to Vote Act includes automatic voter registration expanded early and mail-in voting and election security provisions.",https://robertgarcia.com/what-im-fighting-for/,https://www.congress.gov/member/robert-garcia/G000598,
Robert Garcia,,deportation,2,"Garcia called for abolishing ICE in January 2026. As mayor he made Long Beach a Sanctuary City with protections for undocumented residents. He reintroduced the ICE Security Reform Act and led congressional field hearings on mass deportation in Los Angeles. He traveled to El Salvador to advocate for wrongfully deported individuals and launched an Oversight Immigration Enforcement Dashboard to document ICE misconduct.",https://robertgarcia.house.gov/issues/fighting-immigrant-families,https://robertgarcia.house.gov/media/press-releases/congressman-robert-garcia-reintroduces-ice-security-reform-act-establish,
Robert Garcia,,social-security,1,"Garcia pledges to fight to protect and expand eligibility and benefits for Social Security. He piloted a guaranteed income program as mayor of Long Beach. As a Congressional Progressive Caucus member he aligns with the CPC Social Security 2100 agenda which includes expanding benefits and raising the payroll tax cap.",https://robertgarcia.com/what-im-fighting-for/,,
Robert Garcia,,climate-change,2,"Garcia is a strong Green New Deal supporter who views climate change as an existential threat. He introduced the BUILD GREEN Act authorizing $500 billion for transportation electrification over 10 years. As mayor he signed the Global Covenant of Mayors developed Long Beach's first Climate Action and Adaptation Plan banned Styrofoam plastic straws and plastic bags. His Clean Shipping Act addresses port pollution. He favors rapid transition through investment and job creation.",https://robertgarcia.house.gov/issues/reducing-emissions-through-green-jobs-and-technology,https://www.lcv.org/bio/robert-garcia/,
Robert Garcia,,civil-rights,2,"Garcia states systemic racism is steeped in our institutions. As mayor he launched an Office of Equity diversified leadership and integrated My Brother's Keeper programs. He supports the George Floyd Justice in Policing Act and pledges to modernize and expand anti-discrimination laws. He cosponsored the Equality Act and led 49 colleagues pushing Fortune 1000 companies to maintain workplace DEI commitments.",https://robertgarcia.house.gov/issues/expanding-protections-lgbtqi-community,https://robertgarcia.house.gov/about,
Robert Garcia,,housing,2,"Garcia calls housing a Human Right and advocates for expanding affordable housing and building quality public housing. He co-founded and co-chairs the bipartisan Congressional YIMBY Caucus focused on increasing housing supply by removing barriers to construction. His approach combines building more units mixed-use zoning eliminating parking minimums and financial incentives for construction near transit and urban job centers.",https://robertgarcia.house.gov/media/press-releases/congressman-robert-garcia-announces-launch-pro-housing-yimby-caucus-tackle,https://robertgarcia.com/what-im-fighting-for/,
Robert Garcia,,campaign-finance,2,"Garcia explicitly supports ending Citizens United. His website has a dedicated page titled Fighting to Get Big Money out of Politics. He cosponsored the Stop Ballroom Bribery Act (Nov 2025) to prevent presidential corruption through private donations. He signed the No Fossil Fuel Money pledge refusing contributions from fossil fuel companies.",https://robertgarcia.com/what-im-fighting-for/,,
Robert Garcia,,immigration,2,"Garcia himself was an undocumented immigrant who benefited from the 1986 immigration reform. He wants every undocumented kid and their family to have the ability to earn citizenship. As mayor he made Long Beach a Sanctuary City and established a Justice Fund for families facing deportation. He called for abolishing ICE and cosponsored the Southeast Asian Deportation Relief Act. He does not advocate open borders but focuses on expanded pathways and protections.",https://robertgarcia.house.gov/issues/fighting-immigrant-families,https://robertgarcia.com/what-im-fighting-for/,
Robert Garcia,,redistricting,1,"As mayor of Long Beach Garcia proposed ballot initiatives including creating redistricting commissions which passed. He supported Prop 50 in California to redraw congressional maps. California uses an independent citizens redistricting commission and Garcia has consistently supported this model both locally and at the state level removing elected officials from the process.",https://robertgarcia.com/what-im-fighting-for/,,
Jimmy Gomez,,healthcare,1,"Gomez is a founding member of the Medicare for All Caucus and has cosponsored the Medicare for All Act since 2017 including H.R. 3514 in the 118th Congress. He authored the Choose Medicare Act (H.R. 3911) creating a Medicare Part E public option as a stepping stone toward universal coverage. He explicitly calls Medicare for All the most effective way to expand healthcare and reduce costs.",https://gomez.house.gov/issues/issue/?IssueID=14891,https://jimmygomezforcongress.com/issues/,
Jimmy Gomez,,abortion,1,"Gomez has a 100% rating from NARAL Pro-Choice America and an F grade from Susan B. Anthony List. He cosponsored and voted to pass the Women's Health Protection Act to codify Roe v. Wade. He is an original cosponsor of the Ensuring Women's Right to Reproductive Freedom Act and the Reproductive Health Travel Fund Act. He received the Champion of Choice Award from Planned Parenthood and authored CA legislation expanding abortion access in rural communities.",https://jimmygomezforcongress.com/issues/,https://justfacts.votesmart.org/candidate/political-courage-test/138524/jimmy-gomez,
Jimmy Gomez,,tariffs,2,"Gomez focused on strengthening worker rights and labor provisions in trade agreements specifically the USMCA. He wrote to the Biden administration about unfair labor practices emphasizing protecting workers on both sides of the border. He was considered for U.S. Trade Representative suggesting mainstream Democratic trade views. His progressive orientation favors reduced tariffs with strong labor and environmental protections rather than broad protectionism or pure free trade.",https://jimmygomezforcongress.com/progressive-record/,,
Jimmy Gomez,,taxes,1,"Gomez sponsored the For the 99.8% Act and For the 99.5% Act with Sen. Sanders to strengthen the estate tax on ultra-wealthy families raising trillions from billionaire families. He voted against the 2017 Tax Cuts and Jobs Act. In 2025 during Ways and Means Committee markup he proposed an amendment to tax billionaires that Republicans blocked. He stated ultra-rich families have used the tax code to acquire mass wealth while working Americans fall further behind.",https://www.sanders.senate.gov/press-releases/sanders-and-colleagues-introduce-legislation-to-end-rigged-tax-code-as-inequality-increases/,https://gomez.house.gov/uploadedfiles/995_act_summary.pdf,https://gomez.house.gov/news/documentsingle.aspx?DocumentID=4433
Jimmy Gomez,,same-sex-marriage,1,"Gomez voted for the Respect for Marriage Act repealing DOMA and requiring federal and state recognition of same-sex marriages. He has a 100% HRC score for both the 115th and 116th Congresses. He is a member of the Congressional LGBTQ Equality Caucus and voted for the Equality Act. He secured federal funding for transgender workforce training and modernized birth certificates for same-sex parents.",https://jimmygomezforcongress.com/progressive-record/,,
