full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Jim Banks,,civil-rights,5,"Banks cosponsored the Dismantle DEI Act of 2025  (S.382) to eliminate DEI offices across the federal government and government contractors. He co-introduced legislation with Senator Vance (December 2023) requiring universities to comply with the Supreme Court's ruling against affirmative action. He is staunchly opposed to Critical Race Theory.",https://www.congress.gov/bill/119th-congress/senate-bill/382/text,https://banksforsenate.com/issues/,
Jim Banks,,immigration,5,"Banks' first Senate bill designated fentanyl as a chemical/biological weapon and sanctioned China. He supports building the border wall  and mandatory E-Verify and ending sanctuary cities.  His 2016 campaign pledged to 'defeat any immigration legislation that will result in amnesty.'  He stated 'the goal should be to deport every illegal.'",https://banksforsenate.com/issues/,https://www.cnn.com/2024/11/08/politics/video/jim-banks-immigration-trump-plans-deportation-digvid,
Jim Banks,,misinformation,4,"Banks participated in the House Republican investigation of the 'Weaponization of the Federal Government' opposing what Republicans termed the 'Censorship Industrial Complex.' He supports Trump's January 2025 executive order 'Restoring Freedom of Speech and Ending Federal Censorship.' He was suspended from Twitter in 2021  for his speech reinforcing his opposition to platform content moderation.",https://en.wikipedia.org/wiki/Jim_Banks,https://banksforsenate.com/issues/,
Todd Young,,healthcare,4,"Young voted for the ACA 'skinny repeal' in July 2017. He voted against the Inflation Reduction Act in August 2022 calling it a 'reckless tax-and-spend bill.'  He has consistently opposed Democratic healthcare expansion efforts while not advocating for fully eliminating government healthcare programs.",https://www.young.senate.gov/newsroom/press-releases/young-votes-against-reckless-tax-and-spend-bill-amidst-worst-inflation-in-forty-years/,https://en.wikipedia.org/wiki/Todd_Young,
Todd Young,,abortion,4,"Young has an 'A' rating from SBA Pro-Life America.  He co-sponsored the Pain-Capable Unborn Child Protection Act (S.160) banning abortions after 20 weeks with exceptions for rape incest and life of the mother. He co-signed an amicus brief asking SCOTUS to overturn Roe v. Wade in the Dobbs case.", https://sbaprolife.org/senator/todd-young,https://www.wfyi.org/news/articles/young-braun-ask-supreme-court-to-overturn-abortion-rights,https://www.young.senate.gov/newsroom/press-releases/-young-supports-measures-to-protect-innocent-life/
Todd Young,,tariffs,3,"Young co-sponsored the Trade Review Act of 2025 (April 2025) requiring congressional approval for new tariffs.  He stated tariffs are 'a useful tool' but 'carry downside risk if applied without a clear strategy — especially for Hoosier farmers and manufacturers.'  He supports selective tariffs but pushes back on broad unilateral tariffs.",https://indianacapitalchronicle.com/2025/04/04/indiana-sen-todd-young-pushes-for-congressional-voice-on-tariffs/,,
Todd Young,,taxes,4,"Young voted for the Tax Cuts and Jobs Act of 2017  which reduced rates across all income brackets and cut the corporate rate from 35% to 21%. He voted against the Inflation Reduction Act's tax increases in 2022.  He has championed R&D tax incentives and pushed to make TCJA provisions permanent.",https://www.young.senate.gov/newsroom/press-releases/young-votes-against-reckless-tax-and-spend-bill-amidst-worst-inflation-in-forty-years/,https://www.govtrack.us/congress/members/todd_young/412428,
Todd Young,,same-sex-marriage,2,"Young was one of 12 Republican senators who voted for  the Respect for Marriage Act  on November 29 2022 codifying federal recognition of same-sex marriages.  He wrote: 'Dignity and respect are not a zero-sum proposition. The Respect for Marriage Act moves us closer to that ideal.'  He emphasized the bill's religious liberty protections while supporting marriage equality.", https://www.young.senate.gov/newsroom/press-releases/young-op-ed-marriage-bill-ensures-dignity-and-respect-for-all-hoosiers/,https://www.washingtonpost.com/politics/interactive/2022/senator-vote-count-respect-for-marriage-act/,https://www.pbs.org/newshour/politics/watch-live-senate-votes-on-respect-for-marriage-act-to-protect-same-sex-and-interracial-unions
Todd Young,,religious-freedom,4,"While voting for the Respect for Marriage Act Young strongly emphasized its religious liberty protections stating the bill 'offers far more in the way of religious liberty protections than currently under Obergefell.'  He supported conscience protections for healthcare providers on abortion and supported Senator Lee's amendment to add further religious liberty protections.", https://www.young.senate.gov/newsroom/press-releases/young-op-ed-marriage-bill-ensures-dignity-and-respect-for-all-hoosiers/,,
Todd Young,,ukraine-support,2,"Young voted for the $95 billion national security supplemental in February 2024 (70-29 vote) as one of 22 Republicans  defying Trump opposition. He stated: 'This legislation provides vital security assistance to Israel Ukraine and Taiwan. We cannot abandon these allies.' As a Foreign Relations Committee member and Marine veteran he consistently frames Ukraine aid as essential to national security.",https://www.young.senate.gov/newsroom/press-releases/young-statement-on-national-security-supplemental/,https://www.washingtonpost.com/politics/interactive/2024/republicans-senate-vote-ukraine-israel-aid/,
Todd Young,,medicare,4,"Young voted for ACA repeal efforts in 2017 that would have significantly reduced Medicaid expansion. He voted against the Inflation Reduction Act which included Medicare drug price negotiation. He has not advocated for expanding Medicare or Medicaid but has not explicitly called for privatization either.",https://www.young.senate.gov/newsroom/press-releases/young-votes-against-reckless-tax-and-spend-bill-amidst-worst-inflation-in-forty-years/,,
Todd Young,,fossil-fuels,4,"Young voted against the Inflation Reduction Act's  clean energy investments (August 2022). His LCV scores are consistently low. However he co-sponsored the bipartisan Trillion Trees Act for carbon reduction through conservation and said 'we can protect our environment without harming our economy.' He supports an all-of-the-above energy approach tilting toward expanded production.",https://www.lcv.org/moc/todd-young/,https://www.young.senate.gov/newsroom/press-releases/young-and-braun-join-bipartisan-climate-legislation-to-support-global-trillion-trees-initiative/,
Todd Young,,voting-rights,4,"Young opposed the For the People Act (S.1 2021)  and the Freedom to Vote: John R. Lewis Act both of which would have expanded voter access automatic registration and mail-in voting. He has supported voter ID requirements and election integrity measures consistent with mainstream Republican positions.",https://ballotpedia.org/Todd_Young,,
Todd Young,,deportation,4,"Young co-sponsored the Secure the Border Act of 2023 which would resume border wall construction tighten asylum standards  and increase deportation capabilities. He stated: 'We must quickly remove those who come into our country illegally and go after the cartels.' He supported Trump's border emergency declaration in 2019.", https://www.young.senate.gov/newsroom/press-releases/young-colleagues-introduce-senate-companion-to-house-passed-secure-the-border-act/,https://www.young.senate.gov/newsroom/press-releases/young-votes-for-border-security/,
Todd Young,,social-security,3,"Young voted for the Social Security Fairness Act in December 2024 (76-20) expanding benefits for public sector workers. His Finance Committee membership positions him on entitlement stability. He has expressed concern about entitlement spending but has not proposed privatization or dramatic cuts supporting stability adjustments.",https://thehill.com/homenews/senate/5052213-social-security-benefits-bill-repeal/,,
Todd Young,,ai-regulation,2,"Young co-led the bipartisan AI Policy Roadmap in 2024 based on nine expert forums involving 150 experts. He introduced the Future of AI Innovation Act  authorizing the NIST AI Safety Institute for voluntary standards but explicitly avoiding 'expansive new regulatory schemes.' He stated: 'I don't think the government's going to have to spend a lot of money' on AI  oversight.",https://www.young.senate.gov/newsroom/press-releases/young-cantwell-blackburn-hickenlooper-introduce-bill-to-ensure-u-s-leads-global-ai-innovation/,https://www.aei.org/technology-and-innovation/charting-a-bipartisan-course-the-senates-roadmap-for-ai-policy/,
Todd Young,,climate-change,4,"Young voted against the Inflation Reduction Act the largest climate legislation in U.S. history and receives consistently low LCV scores. However he co-sponsored the Trillion Trees Act for carbon reduction and has said 'we can protect our environment without harming our economy'  indicating he prefers market-based approaches over regulatory mandates.",https://www.lcv.org/moc/todd-young/,https://www.young.senate.gov/newsroom/press-releases/young-and-braun-join-bipartisan-climate-legislation-to-support-global-trillion-trees-initiative/,
Todd Young,,civil-rights,4,"Young opposed the For the People Act and Freedom to Vote: John R. Lewis Act which included anti-discrimination and voting rights provisions. He has voted along standard Republican lines on civil rights enforcement. However his vote for the Respect for Marriage Act shows some willingness to support specific civil rights protections.",https://ballotpedia.org/Todd_Young,,
Todd Young,,campaign-finance,4,"Young opposed the For the People Act which included major campaign finance reform provisions  limiting dark money and requiring disclosure. He opposed the DISCLOSE Act in 2022 voting against transparency requirements for political spending. His overall record opposes new restrictions on political donations.",https://ballotpedia.org/Todd_Young,https://www.lcv.org/moc/todd-young/,
Todd Young,,immigration,4,"Young co-sponsored the Secure the Border Act of 2023 and supported Trump's border emergency declaration.  He consistently advocates for stronger border security and enforcement. However he initially supported the bipartisan border deal in early 2024  showing willingness to work on comprehensive solutions rather than stopping all immigration.",https://www.young.senate.gov/newsroom/press-releases/young-colleagues-introduce-senate-companion-to-house-passed-secure-the-border-act/,https://www.young.senate.gov/newsroom/press-releases/young-votes-for-border-security/,
Erin Houchin,,healthcare,4,"Houchin voted for the One Big Beautiful Bill Act (H.R. 1 2025) imposing Medicaid work requirements and reducing ACA premium subsidies. She defended this as protecting 'safety net programs for the people they were designed to serve' while targeting 'waste fraud and abuse.'  Her campaign emphasizes getting 'the government out of the way.'", https://budget.house.gov/press-release/budget-committee-members-champion-the-one-big-beautiful-bill-act-in-op-eds,https://houchin.house.gov/media/press-releases/congresswoman-erin-houchin-votes-first-bill-pass-house,
Erin Houchin,,abortion,4,"Houchin has a 100% pro-life voting record  and an A+ rating from SBA Pro-Life America. She was an original cosponsor of the Born-Alive Abortion Survivors Protection Act (H.R. 26 January 2023).  She celebrated Indiana's near-total abortion ban (SB 1) which includes exceptions for rape incest and life of the mother.", https://sbaprolife.org/representative/erin-houchin,https://houchin.house.gov/media/press-releases/video-congresswoman-erin-houchin-delivers-first-remarks-house-floor-pro-life,https://www.congress.gov/bill/118th-congress/house-bill/26/cosponsors
Erin Houchin,,taxes,4,"Houchin signed the Americans for Tax Reform Taxpayer Protection Pledge.  She voted for the One Big Beautiful Bill Act permanently extending 2017 Trump tax cuts including across-the-board rate reductions and new deductions for tips and overtime.  She voted for H.R. 23 rescinding IRS funding (January 2023)  and the Limit Save Grow Act (2023).", https://houchin.house.gov/media/press-releases/congresswoman-erin-houchin-votes-first-bill-pass-house,https://ballotpedia.org/Erin_Houchin,
Erin Houchin,,religious-freedom,4,"Houchin served in the Indiana State Senate during the 2015 Religious Freedom Restoration Act debate. She has consistently supported faith-based pregnancy centers and cosponsored H.R. 2057 (2025) to protect First Amendment rights of student organizations at public universities.  Her pro-life advocacy is grounded in faith-based frameworks.",https://en.wikipedia.org/wiki/Erin_Houchin,,
Erin Houchin,,trans-athletes,4,"Houchin was an original cosponsor of the Protection of Women and Girls in Sports Act (H.R. 28 passed House 218-206 in January 2025; also H.R. 734 passed April 2023).  She wrote an op-ed stating: 'Biological males do have advantages related to size height and muscle mass. This is why Title IX exists.'  The bill defines sex based on 'reproductive biology and genetics at birth.'", https://houchin.house.gov/media/press-releases/houchin-op-ed-protecting-female-athletes-should-not-be-controversial,https://www.congress.gov/bill/119th-congress/house-bill/28/cosponsors,https://clerk.house.gov/Votes/202512
Erin Houchin,,ukraine-support,4,"Houchin voted for the Gaetz amendment to halt all U.S. military aid to Ukraine  (2023 failed) and against H.R. 5692 Ukraine Security Assistance (September 2023). She stated: 'We cannot continue down this path of tens of billions of dollars being spent in Ukraine with no accounting.'  She later voted for H.R. 8035 (Ukraine Security Supplemental April 2024)  with accountability measures.",https://gopforukraine.com/legislator/erin-houchin/,https://en.wikipedia.org/wiki/Erin_Houchin,
Erin Houchin,,medicare,4,"Houchin voted for the One Big Beautiful Bill Act imposing Medicaid work requirements stricter eligibility verification and rolling back Medicare drug negotiation authority. She stated: 'We are ensuring that only those who are legal eligible and truly unable to work are receiving taxpayer-funded assistance.'", https://budget.house.gov/press-release/budget-committee-members-champion-the-one-big-beautiful-bill-act-in-op-eds,,
Erin Houchin,,fossil-fuels,4,"Houchin has a 0% lifetime LCV score.  She consistently voted against clean car standards against fracking bans and for fast-tracking fossil fuel production (2023-2025). However she signed a March 2025 GOP letter supporting 'all-of-the-above' energy including some clean energy tax credits  placing her at expanding drilling rather than removing all restrictions.",https://www.lcv.org/moc/erin-houchin/,,
Erin Houchin,,voting-rights,5,"Houchin voted for the SAVE America Act (passed House 218-213 February 2026) requiring documentary proof of citizenship to register and photo ID to vote. She stated: 'The standard should not be whether fraud is widespread. The standard should be zero.'  She also voted for the SAVE Act (2025) with similar requirements restricting mail-in ballot access.",https://www.npr.org/2026/02/19/nx-s1-5719252/trump-voting-save-america-act-explainer,https://www.wdrb.com/news/politics/bill-targeting-non-citizen-voting-passes-us-house/article_33c5ab9e-3f05-11ef-8e26-dbad5ffce493.html,
Erin Houchin,,deportation,4,"Houchin voted for H.R. 2 (Secure the Border Act May 2023)  requiring 900+ miles of wall construction limiting asylum and mandating E-Verify.  She called immigration an 'invasion'  and visited the border twice.  She introduced the Putting American Students First Act blocking taxpayer-funded benefits for undocumented immigrants.", https://houchin.house.gov/media/press-releases/congresswoman-houchin-releases-statement-house-passage-border-bill,https://www.congress.gov/bill/118th-congress/house-bill/2,
Erin Houchin,,social-security,3,"Houchin explicitly defended Social Security in the context of the One Big Beautiful Bill stating: 'Democrats have spent weeks fearmongering about so-called cuts to Medicaid Medicare and Social Security... those talking points are false.'  The bill provides tax deductions for seniors on Social Security income.  She has not advocated for privatization.",https://budget.house.gov/press-release/budget-committee-members-champion-the-one-big-beautiful-bill-act-in-op-eds,,
Erin Houchin,,ai-regulation,2,"Houchin introduced the AI AWARE Act (2025) the first House legislation addressing AI chatbot companions used by minors  and the SAFE BOTs Act. She stated: 'We want to have responsible regulation that doesn't stifle innovation. Other countries are advancing rapidly and the United States has to be competitive.'", https://houchin.house.gov/media,,
Erin Houchin,,climate-change,5,"Houchin has a 0% lifetime LCV score across all tracked votes from 2023-2025.  She voted to roll back the methane polluter fee block EPA clean car standards defund DOE clean energy programs and rescind international climate funding.  She voted for the One Big Beautiful Bill which scales back Inflation Reduction Act clean energy incentives.", https://www.lcv.org/moc/erin-houchin/,,
Erin Houchin,,civil-rights,4,"Houchin voted to block DEI programs at environmental agencies and environmental justice funding (2024). She introduced legislation establishing immigration requirements for Federal TRIO programs (H.R. 2063 2025). She cosponsored H.R. 2057 protecting First Amendment rights of student organizations at public universities including religious organizations.", https://www.lcv.org/moc/erin-houchin/,,
Erin Houchin,,housing,4,"Houchin introduced the Affordable HOMES Act (2025) described as legislation that 'eliminates unnecessary federal red tape driving up the cost of manufactured housing and pricing families out of the American dream.'  This is a deregulatory private-sector-oriented approach to housing affordability rather than expanding federal housing programs.",https://houchin.house.gov/media,,
Erin Houchin,,immigration,4,"Houchin voted for H.R. 2 (Secure the Border Act)  restricting asylum building the border wall and mandating E-Verify.  She introduced the Putting American Students First Act blocking taxpayer-funded college prep for undocumented immigrants.  She described immigration as an 'invasion' and supported Texas in its legal fight over immigration enforcement.", https://houchin.house.gov/media/press-releases/congresswoman-houchin-releases-statement-house-passage-border-bill,https://www.congress.gov/bill/118th-congress/house-bill/2,
Erin Houchin,,misinformation,4,"Houchin introduced the SAFE BOTs Act and AI AWARE Act focusing on targeted transparency measures for AI interactions with minors rather than broad government content moderation. Her legislative approach favors targeted interventions over broad regulation of online speech. No evidence found of her supporting government involvement in social media content moderation.",https://houchin.house.gov/media,,
Kerry Thomson,,abortion,2,"Under Thomson's administration the City of Bloomington continues to provide abortion coverage through its employee health plan and funds for employees to travel out-of-state for reproductive healthcare. The city created Emergency Reproductive Health Grants after Indiana's SB 1 abortion ban. These policies established under the prior mayor have been maintained and continued by Thomson.",https://bloomington.in.gov/news/2022/10/27/5374,https://kerryforbloomington.com/platform,
Kerry Thomson,,same-sex-marriage,1,"Thomson's campaign platform prominently features inclusion  committing to 'building upon existing DEAI efforts' and being 'a leading voice speaking out against attacks on equality from Trump-aligned conservatives.'  Under her leadership Bloomington maintains its perfect 100 score on the Human Rights Campaign Municipal Equality Index with extensive LGBTQ+ protections.",https://kerryforbloomington.com/platform,https://bloomington.in.gov/mayor,
Kerry Thomson,,climate-change,2,"Thomson serves on the Steering Committee of Project 46 a regional climate alliance tracking greenhouse gas emissions. She stated (September 2025): 'Climate work gives us a compass.'  The city maintains a Climate Action Dashboard and sustainability plan under her administration  including the 'Zero In Bloomington' program targeting a zero-carbon future.",https://bloomington.in.gov/news/2025/09/03/6346,https://bloomington.in.gov/sustainability,https://kerryforbloomington.com/platform
Kerry Thomson,,fossil-fuels,2,"Consistent with her strong climate stance Thomson's administration continues Bloomington's role as a 'regional climate leader.'  The city's Project 46 emissions inventory targets a 33% reduction by 2030  and promotes clean energy through programs like 'Bloomington Energy Works.' No evidence of supporting any fossil fuel expansion.",https://bloomington.in.gov/sustainability,https://bloomington.in.gov/news/2025/09/03/6346,
Kerry Thomson,,civil-rights,2,"Thomson's platform committed to 'building upon existing DEAI efforts to ensure our diverse communities feel safe and listened to.'  During a council meeting with hate speech incidents (April 2024) she condemned all hate speech fighting back tears.  She proclaimed Disability Awareness Day (March 2024)  and pushed digital equity grants for underserved communities.", https://kerryforbloomington.com/platform,https://bloomington.in.gov/mayor,
Kerry Thomson,,housing,2,"Housing is Thomson's signature issue. As former Habitat for Humanity CEO  (building homes for 400+ families)  she has invested $9M+ in affordable housing since taking office.  She is leading the Hopewell neighborhood development  (500-1000 homes on a former hospital site)  hired Bloomington's first Homelessness Response Coordinator  and reformed the permitting process to reduce building costs.", https://bloomington.in.gov/news/2025/07/30/6313,https://bloomington.in.gov/news/2025/11/20/6389,https://www.ipm.org/news/2025-11-26/how-much-has-bloomington-spent-on-homelessness-housing
Kerry Thomson,,immigration,2,"On Inauguration Day 2025 Thomson spoke at a 'Supporting Immigrants' event referencing MLK on just vs. unjust laws.  She said: 'Policies do not define our humanity. Our actions do.' When ICE conducted raids in Bloomington (May 2025) she expressed concern and directed residents to immigration legal aid while acknowledging the city's limited federal authority.", https://www.idsnews.com/article/2025/01/bloomington-prepares-for-trump-s-era-of-mass-deportation,https://bloomington.in.gov/news/2025/05/02/6246,https://bloomington.in.gov/news/2025/01/28/6156
Kerry Thomson,,deportation,2,"Thomson reaffirmed commitment to 'welcoming all immigrants' and invoked MLK's framework on just vs. unjust laws.  She described immigration enforcement as causing 'tremendous uncertainty that reverberates through homes schools and hearts.' She did not declare Bloomington a sanctuary city acknowledging 'federal immigration enforcement falls outside the City's legal authority.'",https://bloomington.in.gov/news/2025/05/02/6246,https://bloomington.in.gov/news/2025/01/28/6156,
